,COD_DPTO_O,NDEP_PROCE,COD_EVE,NOM_EVE,SEMANA_01,SEMANA_02,SEMANA_03,SEMANA_04,SEMANA_05,SEMANA_06,SEMANA_07,SEMANA_08,SEMANA_09,SEMANA_10,SEMANA_11,SEMANA_12,SEMANA_13,SEMANA_14,SEMANA_15,SEMANA_16,Total general,lat,lon
811,0,TOLIMA,210.0,DENGUE,28,30,33,36,31,18,28,35,27,31,22,31,45,42,52,22,511,3.7500086,-75.2500086
812,0,TOLIMA,215.0,DEFECTOS CONGENITOS,2,3,4,4,3,6,6,4,3,1,3,1,0,0,0,0,40,3.7500086,-75.2500086
813,0,TOLIMA,217.0,CHIKUNGUNYA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.7500086,-75.2500086
814,0,TOLIMA,220.0,DENGUE GRAVE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7500086,-75.2500086
815,0,TOLIMA,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,0,0,0,0,0,0,0,3,3,2,4,4,0,1,2,3,22,3.7500086,-75.2500086
816,0,TOLIMA,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,66,71,67,64,74,86,82,83,86,74,67,90,111,85,81,82,1269,3.7500086,-75.2500086
817,0,TOLIMA,330.0,HEPATITIS A,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3.7500086,-75.2500086
818,0,TOLIMA,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,6,3.7500086,-75.2500086
819,0,TOLIMA,345.0,ESI - IRAG (VIGILANCIA CENTINELA),0,0,0,0,0,0,0,0,0,0,9,12,4,4,5,4,38,3.7500086,-75.2500086
820,0,TOLIMA,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,0,1,1,3,0,0,0,0,0,0,1,0,0,0,1,1,8,3.7500086,-75.2500086
821,0,TOLIMA,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,0,0,1,4,2,3,3,1,0,3,3,1,0,1,1,3,26,3.7500086,-75.2500086
822,0,TOLIMA,356.0,INTENTO DE SUICIDIO,15,10,21,23,20,19,18,19,24,23,28,24,24,29,26,22,345,3.7500086,-75.2500086
823,0,TOLIMA,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,12,6,5,11,8,7,5,2,0,1,3,1,3,0,0,0,64,3.7500086,-75.2500086
824,0,TOLIMA,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,5,7,15,16,13,7,13,10,13,15,17,19,14,16,18,9,207,3.7500086,-75.2500086
825,0,TOLIMA,,INTOXICACIONES,7,4,10,9,12,2,7,10,14,8,9,16,2,10,8,5,133,3.7500086,-75.2500086
826,0,TOLIMA,420.0,LEISHMANIASIS CUTANEA,5,4,6,8,0,4,7,2,4,4,0,3,1,0,1,0,49,3.7500086,-75.2500086
827,0,TOLIMA,455.0,LEPTOSPIROSIS,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3.7500086,-75.2500086
828,0,TOLIMA,535.0,MENINGITIS BACTERIANA Y ENFERMEDAD MENINGOCÓCICA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.7500086,-75.2500086
829,0,TOLIMA,549.0,MORBILIDAD MATERNA EXTREMA,4,5,10,20,11,19,18,12,20,17,13,32,15,20,12,17,245,3.7500086,-75.2500086
830,0,TOLIMA,551.0,MORTALIDAD MATERNA TEMPRANA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3.7500086,-75.2500086
831,0,TOLIMA,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,4,2,2,4,5,5,3,7,6,3,3,4,3,3,3,2,59,3.7500086,-75.2500086
832,0,TOLIMA,591.0,VIGILANCIA INTEGRADA DE MUERTES EN MENORES DE CINCO AÑOS POR INFECCIÓN RESPIRATORIA AGUDA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.7500086,-75.2500086
833,0,TOLIMA,620.0,PAROTIDITIS,0,1,1,1,0,1,2,1,0,0,1,4,0,1,0,2,15,3.7500086,-75.2500086
834,0,TOLIMA,740.0,SIFILIS CONGENITA,2,0,2,0,1,2,1,1,0,1,0,1,0,2,0,0,13,3.7500086,-75.2500086
835,0,TOLIMA,750.0,SIFILIS GESTACIONAL,1,4,1,4,2,3,3,4,3,2,3,7,4,3,5,0,49,3.7500086,-75.2500086
836,0,TOLIMA,813.0,TUBERCULOSIS,4,7,10,9,11,4,7,9,9,6,13,5,12,9,4,12,131,3.7500086,-75.2500086
837,0,TOLIMA,,TUBERCULOSIS FARMACORRESISTENTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.7500086,-75.2500086
838,0,TOLIMA,831.0,VARICELA INDIVIDUAL,4,2,3,5,4,3,5,5,3,5,4,6,5,12,4,5,75,3.7500086,-75.2500086
839,0,TOLIMA,850.0,VIH/SIDA/MORTALIDAD POR SIDA,0,7,2,8,6,4,4,5,2,9,9,2,5,9,6,4,82,3.7500086,-75.2500086
840,0,TOLIMA,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,29,38,48,36,34,48,47,43,53,51,60,47,46,41,41,44,706,3.7500086,-75.2500086
841,0,TOLIMA,895.0,ZIKA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.7500086,-75.2500086
842,0,Total TOLIMA,,,199,213,261,288,252,260,276,281,286,273,293,328,301,304,280,243,4338,,
843,76,BUENAVENTURA,100.0,ACCIDENTE OFIDICO,0,1,2,1,1,0,2,1,0,1,2,1,1,1,0,1,15,3.6707494,-76.98077577005347
844,0,BUENAVENTURA,110.0,BAJO PESO AL NACER,1,2,2,2,0,1,2,1,1,4,1,1,0,1,0,3,22,3.6707494,-76.98077577005347
845,0,BUENAVENTURA,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,0,0,2,1,1,0,1,2,0,1,3,1,1,1,0,3,17,3.6707494,-76.98077577005347
846,0,BUENAVENTURA,210.0,DENGUE,2,3,9,6,6,5,5,6,5,7,7,7,8,2,4,5,87,3.6707494,-76.98077577005347
847,0,BUENAVENTURA,215.0,DEFECTOS CONGENITOS,1,0,1,1,1,2,1,0,0,0,3,0,0,0,0,0,10,3.6707494,-76.98077577005347
848,0,BUENAVENTURA,220.0,DENGUE GRAVE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.6707494,-76.98077577005347
849,0,BUENAVENTURA,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,4,1,0,3,3,0,2,0,2,1,2,1,7,1,0,0,27,3.6707494,-76.98077577005347
850,0,BUENAVENTURA,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,3.6707494,-76.98077577005347
851,0,BUENAVENTURA,345.0,ESI - IRAG (VIGILANCIA CENTINELA),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3.6707494,-76.98077577005347
852,0,BUENAVENTURA,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,2,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,7,3.6707494,-76.98077577005347
853,0,BUENAVENTURA,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3.6707494,-76.98077577005347
854,0,BUENAVENTURA,356.0,INTENTO DE SUICIDIO,3,1,2,1,2,1,0,2,1,2,3,1,2,1,3,2,27,3.6707494,-76.98077577005347
855,0,BUENAVENTURA,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3.6707494,-76.98077577005347
856,0,BUENAVENTURA,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,1,1,2,1,2,0,0,2,1,1,0,1,2,0,3,2,19,3.6707494,-76.98077577005347
857,0,BUENAVENTURA,,INTOXICACIONES,0,0,0,2,0,1,1,1,2,1,2,1,0,0,1,0,12,3.6707494,-76.98077577005347
858,0,BUENAVENTURA,420.0,LEISHMANIASIS CUTANEA,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,3.6707494,-76.98077577005347
859,0,BUENAVENTURA,455.0,LEPTOSPIROSIS,2,0,0,1,1,1,2,3,1,2,2,4,1,1,2,1,24,3.6707494,-76.98077577005347
860,0,BUENAVENTURA,465.0,MALARIA (TODAS LAS FORMAS),25,23,25,23,15,33,26,23,38,32,28,31,24,25,30,17,418,3.6707494,-76.98077577005347
861,0,BUENAVENTURA,535.0,MENINGITIS BACTERIANA Y ENFERMEDAD MENINGOCÓCICA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.6707494,-76.98077577005347
862,0,BUENAVENTURA,549.0,MORBILIDAD MATERNA EXTREMA,0,1,0,8,1,1,4,4,0,4,2,4,1,3,1,1,35,3.6707494,-76.98077577005347
863,0,BUENAVENTURA,551.0,MORTALIDAD MATERNA TEMPRANA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.6707494,-76.98077577005347
864,0,BUENAVENTURA,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,3,0,5,1,2,1,1,0,0,0,2,1,2,1,3,0,22,3.6707494,-76.98077577005347
865,0,BUENAVENTURA,620.0,PAROTIDITIS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6707494,-76.98077577005347
866,0,BUENAVENTURA,740.0,SIFILIS CONGENITA,1,1,0,1,0,1,2,0,0,2,0,0,0,0,1,1,10,3.6707494,-76.98077577005347
867,0,BUENAVENTURA,750.0,SIFILIS GESTACIONAL,8,3,6,5,1,1,10,1,4,11,5,9,4,14,5,3,90,3.6707494,-76.98077577005347
868,0,BUENAVENTURA,813.0,TUBERCULOSIS,2,6,2,2,3,5,1,5,5,2,0,1,4,4,6,0,48,3.6707494,-76.98077577005347
869,0,BUENAVENTURA,,TUBERCULOSIS FARMACORRESISTENTE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.6707494,-76.98077577005347
870,0,BUENAVENTURA,831.0,VARICELA INDIVIDUAL,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,7,3.6707494,-76.98077577005347
871,0,BUENAVENTURA,850.0,VIH/SIDA/MORTALIDAD POR SIDA,1,2,1,2,2,4,5,2,4,1,2,5,2,3,3,4,43,3.6707494,-76.98077577005347
872,0,BUENAVENTURA,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,3,6,4,5,6,9,5,2,5,6,5,6,12,2,8,6,90,3.6707494,-76.98077577005347
873,0,Total BUENAVENTURA,,,61,51,63,67,49,71,73,57,75,80,71,77,73,60,70,50,1048,,
874,0,CALI,110.0,BAJO PESO AL NACER,12,9,12,19,7,9,7,8,19,16,10,13,18,21,6,3,189,,
875,0,CALI,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,6,5,9,5,12,8,7,9,7,8,11,11,5,8,13,6,130,,
876,0,CALI,210.0,DENGUE,140,137,146,206,195,163,180,186,163,170,155,158,135,119,66,8,2327,,
877,0,CALI,215.0,DEFECTOS CONGENITOS,8,7,12,6,7,8,11,8,14,9,3,12,0,0,0,0,105,,
878,0,CALI,217.0,CHIKUNGUNYA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
879,0,CALI,220.0,DENGUE GRAVE,2,0,1,1,8,2,3,2,1,1,2,0,1,2,1,0,27,,
880,0,CALI,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,1,0,0,0,0,0,0,1,2,1,2,1,0,1,0,0,9,,
881,0,CALI,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,56,63,75,75,88,60,78,83,86,59,76,59,84,71,66,20,1099,,
882,0,CALI,330.0,HEPATITIS A,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,,
883,0,CALI,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",1,1,0,4,2,2,6,2,4,4,3,3,0,0,0,0,32,,
884,0,CALI,345.0,ESI - IRAG (VIGILANCIA CENTINELA),3,1,2,2,1,8,2,3,3,6,18,15,11,20,16,9,120,,
885,0,CALI,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,8,15,14,5,7,7,3,6,5,1,1,0,2,2,3,14,93,,
886,0,CALI,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,3,3,2,5,2,3,3,2,5,4,3,1,0,1,0,0,37,,
887,0,CALI,356.0,INTENTO DE SUICIDIO,13,20,25,24,29,26,30,33,33,26,27,19,19,25,22,6,377,,
888,0,CALI,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,26,17,27,19,15,16,23,18,21,4,18,14,5,15,4,1,243,,
889,0,CALI,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,9,14,16,12,16,17,18,24,26,15,16,15,11,16,14,4,243,,
890,0,CALI,,INTOXICACIONES,8,18,8,14,19,20,15,10,12,14,14,17,17,16,17,11,230,,
891,0,CALI,420.0,LEISHMANIASIS CUTANEA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,
892,0,CALI,455.0,LEPTOSPIROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,
893,0,CALI,465.0,MALARIA (TODAS LAS FORMAS),0,1,0,0,0,0,3,3,1,2,0,2,2,3,0,1,18,,
894,0,CALI,535.0,MENINGITIS BACTERIANA Y ENFERMEDAD MENINGOCÓCICA,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,5,,
895,0,CALI,549.0,MORBILIDAD MATERNA EXTREMA,23,23,24,26,22,22,22,23,31,35,34,31,23,55,35,38,467,,
896,0,CALI,551.0,MORTALIDAD MATERNA TEMPRANA,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,6,,
897,0,CALI,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,10,4,7,3,8,2,3,5,4,4,8,7,0,7,6,0,78,,
898,0,CALI,591.0,VIGILANCIA INTEGRADA DE MUERTES EN MENORES DE CINCO AÑOS POR DESNUTRICIÓN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
899,0,CALI,,VIGILANCIA INTEGRADA DE MUERTES EN MENORES DE CINCO AÑOS POR INFECCIÓN RESPIRATORIA AGUDA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,,
900,0,CALI,620.0,PAROTIDITIS,1,3,1,1,2,8,6,3,2,9,1,2,0,4,3,0,46,,
901,0,CALI,740.0,SIFILIS CONGENITA,0,0,0,1,1,2,1,0,2,0,0,1,0,1,0,0,9,,
902,0,CALI,750.0,SIFILIS GESTACIONAL,5,6,8,4,9,8,11,12,7,5,12,3,7,4,5,2,108,,
903,0,CALI,813.0,TUBERCULOSIS,18,13,13,19,30,18,25,13,11,13,18,19,10,14,10,9,253,,
904,0,CALI,,TUBERCULOSIS FARMACORRESISTENTE,0,2,0,0,0,0,0,1,2,2,0,0,0,0,0,1,8,,
905,0,CALI,831.0,VARICELA INDIVIDUAL,14,12,9,10,18,7,12,8,7,12,9,7,8,12,4,4,153,,
906,0,CALI,850.0,VIH/SIDA/MORTALIDAD POR SIDA,16,11,15,20,21,23,29,28,36,16,29,22,14,22,10,17,329,,
907,0,CALI,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,65,86,110,99,96,107,117,105,114,110,125,109,108,114,116,78,1659,,
908,0,CALI,895.0,ZIKA,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,,
909,0,Total CALI,,,452,475,538,581,615,547,616,598,619,547,597,544,480,555,419,232,8415,,
910,0,VALLE,100.0,ACCIDENTE OFIDICO,2,1,0,0,0,0,0,1,2,0,4,2,0,0,0,3,15,,
911,0,VALLE,110.0,BAJO PESO AL NACER,8,7,7,16,5,7,11,10,8,12,10,8,7,8,5,3,132,,
912,0,VALLE,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,5,5,6,4,9,4,5,2,5,7,8,10,2,6,9,7,94,,
913,0,VALLE,210.0,DENGUE,66,44,68,63,44,70,48,59,60,54,67,69,69,72,71,31,955,,
914,0,VALLE,215.0,DEFECTOS CONGENITOS,4,2,5,2,5,3,2,3,7,1,3,3,0,0,0,0,40,,
915,0,VALLE,217.0,CHIKUNGUNYA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
916,0,VALLE,220.0,DENGUE GRAVE,1,0,0,0,0,0,2,1,0,2,0,1,0,1,0,0,8,,
917,0,VALLE,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,0,1,1,1,1,0,0,3,1,0,1,0,0,1,0,0,10,,
918,0,VALLE,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,77,90,94,91,105,102,118,101,116,108,121,108,124,119,86,77,1637,,
919,0,VALLE,330.0,HEPATITIS A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,
920,0,VALLE,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",1,0,0,1,2,1,0,0,2,1,1,2,0,0,0,0,11,,
921,0,VALLE,345.0,ESI - IRAG (VIGILANCIA CENTINELA),1,1,0,0,0,1,1,4,0,2,5,4,1,6,3,2,31,,
922,0,VALLE,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,2,4,1,3,2,2,2,1,2,1,0,1,2,7,3,5,38,,
923,0,VALLE,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,1,3,1,0,2,4,0,0,4,0,0,0,1,1,0,1,18,,
924,0,VALLE,356.0,INTENTO DE SUICIDIO,16,26,13,19,21,20,22,24,18,28,27,30,23,19,15,16,337,,
925,0,VALLE,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,8,3,9,8,10,11,9,7,7,13,6,3,3,3,4,1,105,,
926,0,VALLE,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,9,17,9,11,13,16,13,16,13,17,17,23,15,14,11,12,226,,
927,0,VALLE,,INTOXICACIONES,14,5,9,14,16,9,14,6,10,11,11,9,9,10,12,8,167,,
928,0,VALLE,420.0,LEISHMANIASIS CUTANEA,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,,
929,0,VALLE,455.0,LEPTOSPIROSIS,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,4,,
930,0,VALLE,465.0,MALARIA (TODAS LAS FORMAS),1,0,2,0,0,1,0,0,0,0,2,2,1,0,2,0,11,,
931,0,VALLE,535.0,MENINGITIS BACTERIANA Y ENFERMEDAD MENINGOCÓCICA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
932,0,VALLE,549.0,MORBILIDAD MATERNA EXTREMA,11,8,5,15,10,13,20,16,16,23,15,23,16,11,21,9,232,,
933,0,VALLE,551.0,MORTALIDAD MATERNA TEMPRANA,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5,,
934,0,VALLE,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,6,4,5,1,4,3,7,6,3,10,0,1,1,3,5,1,60,,
935,0,VALLE,591.0,VIGILANCIA INTEGRADA DE MUERTES EN MENORES DE CINCO AÑOS POR ENFERMEDAD DIARREICA AGUDA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
936,0,VALLE,,VIGILANCIA INTEGRADA DE MUERTES EN MENORES DE CINCO AÑOS POR INFECCIÓN RESPIRATORIA AGUDA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,
937,0,VALLE,620.0,PAROTIDITIS,0,1,1,4,1,0,1,1,3,3,3,1,3,1,2,0,25,,
938,0,VALLE,740.0,SIFILIS CONGENITA,0,0,0,0,0,0,0,1,2,1,1,0,1,2,0,0,8,,
939,0,VALLE,750.0,SIFILIS GESTACIONAL,12,7,2,6,7,7,10,2,5,7,3,1,4,10,5,1,89,,
940,0,VALLE,813.0,TUBERCULOSIS,13,12,9,12,14,18,3,8,12,6,12,6,3,4,6,3,141,,
941,0,VALLE,,TUBERCULOSIS FARMACORRESISTENTE,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,,
942,0,VALLE,831.0,VARICELA INDIVIDUAL,13,10,11,9,7,10,8,10,6,8,5,8,9,9,6,5,134,,
943,0,VALLE,850.0,VIH/SIDA/MORTALIDAD POR SIDA,4,7,9,5,8,11,9,14,15,15,17,13,5,13,11,14,170,,
944,0,VALLE,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,48,66,96,94,133,126,119,107,103,125,120,101,112,103,104,80,1637,,
945,0,Total VALLE,,,323,326,366,379,420,439,426,405,423,456,460,429,413,424,382,279,6350,,
946,81,ARAUCA,100.0,ACCIDENTE OFIDICO,1,0,4,0,1,1,2,5,3,2,3,2,1,2,5,1,33,6.6666755,-71.0000086
947,0,ARAUCA,110.0,BAJO PESO AL NACER,4,5,4,2,1,0,6,3,5,1,2,2,3,2,1,0,41,6.6666755,-71.0000086
948,0,ARAUCA,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,0,3,6,10,9,11,1,4,2,7,4,5,4,4,5,2,77,6.6666755,-71.0000086
949,0,ARAUCA,205.0,CHAGAS AGUDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6.6666755,-71.0000086
950,0,ARAUCA,210.0,DENGUE,2,5,3,3,1,5,4,5,3,4,5,7,3,5,9,3,67,6.6666755,-71.0000086
951,0,ARAUCA,215.0,DEFECTOS CONGENITOS,0,1,2,1,0,1,0,2,3,1,2,1,0,0,0,0,14,6.6666755,-71.0000086
952,0,ARAUCA,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,8,22,18,7,14,11,10,9,9,11,8,14,15,15,16,7,194,6.6666755,-71.0000086
953,0,ARAUCA,320.0,FIEBRE TIFOIDEA Y PARATIFOIDEA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6666755,-71.0000086
954,0,ARAUCA,330.0,HEPATITIS A,0,0,0,1,1,1,1,4,3,1,0,1,0,0,0,0,13,6.6666755,-71.0000086
955,0,ARAUCA,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,6.6666755,-71.0000086
956,0,ARAUCA,345.0,ESI - IRAG (VIGILANCIA CENTINELA),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.6666755,-71.0000086
957,0,ARAUCA,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,0,0,0,1,0,2,0,1,0,1,1,0,0,1,0,0,7,6.6666755,-71.0000086
958,0,ARAUCA,356.0,INTENTO DE SUICIDIO,3,2,1,3,3,2,3,4,2,3,3,1,3,3,4,6,46,6.6666755,-71.0000086
959,0,ARAUCA,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,6,6.6666755,-71.0000086
960,0,ARAUCA,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,1,1,1,2,2,2,1,4,2,2,3,1,1,3,3,4,33,6.6666755,-71.0000086
961,0,ARAUCA,,INTOXICACIONES,3,1,2,0,0,4,0,0,0,5,3,2,0,0,4,2,26,6.6666755,-71.0000086
962,0,ARAUCA,420.0,LEISHMANIASIS CUTANEA,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,6,6.6666755,-71.0000086
963,0,ARAUCA,465.0,MALARIA (TODAS LAS FORMAS),0,1,0,1,0,1,1,0,0,0,2,0,1,0,0,0,7,6.6666755,-71.0000086
964,0,ARAUCA,549.0,MORBILIDAD MATERNA EXTREMA,2,7,4,1,3,2,3,3,1,4,5,7,4,2,0,5,53,6.6666755,-71.0000086
965,0,ARAUCA,551.0,MORTALIDAD MATERNA TEMPRANA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.6666755,-71.0000086
966,0,ARAUCA,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,1,1,3,4,3,2,1,0,1,3,2,2,1,3,0,2,29,6.6666755,-71.0000086
967,0,ARAUCA,620.0,PAROTIDITIS,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,5,6.6666755,-71.0000086
968,0,ARAUCA,740.0,SIFILIS CONGENITA,0,1,2,3,2,0,1,0,1,1,3,1,2,0,3,2,22,6.6666755,-71.0000086
969,0,ARAUCA,750.0,SIFILIS GESTACIONAL,3,5,7,5,3,1,3,4,4,6,6,5,3,6,7,5,73,6.6666755,-71.0000086
970,0,ARAUCA,813.0,TUBERCULOSIS,3,1,0,4,3,0,5,2,2,4,2,3,2,4,5,3,43,6.6666755,-71.0000086
971,0,ARAUCA,,TUBERCULOSIS FARMACORRESISTENTE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6.6666755,-71.0000086
972,0,ARAUCA,831.0,VARICELA INDIVIDUAL,0,1,3,0,0,0,3,0,0,0,0,0,0,0,1,0,8,6.6666755,-71.0000086
973,0,ARAUCA,850.0,VIH/SIDA/MORTALIDAD POR SIDA,3,2,2,1,1,2,1,3,0,5,0,2,0,0,3,5,30,6.6666755,-71.0000086
974,0,ARAUCA,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,9,2,12,12,13,14,17,16,23,21,8,17,23,10,16,21,234,6.6666755,-71.0000086
975,0,ARAUCA,895.0,ZIKA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.6666755,-71.0000086
976,0,Total ARAUCA,,,46,63,74,63,62,65,63,71,65,84,64,75,69,61,85,69,1079,,
977,85,CASANARE,100.0,ACCIDENTE OFIDICO,1,2,1,2,5,3,2,0,3,2,4,1,3,0,6,2,37,5.5000085,-71.5000086
978,0,CASANARE,110.0,BAJO PESO AL NACER,3,6,2,4,2,2,3,0,5,1,2,4,2,1,4,1,42,5.5000085,-71.5000086
979,0,CASANARE,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,3,6,6,4,6,8,9,9,10,10,8,10,2,10,7,3,111,5.5000085,-71.5000086
980,0,CASANARE,205.0,CHAGAS AGUDO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.5000085,-71.5000086
981,0,CASANARE,,CHAGAS CRÓNICO,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5.5000085,-71.5000086
982,0,CASANARE,210.0,DENGUE,8,12,5,7,9,6,9,8,10,7,14,5,7,13,16,16,152,5.5000085,-71.5000086
983,0,CASANARE,215.0,DEFECTOS CONGENITOS,2,0,1,1,0,2,1,0,0,1,1,2,0,0,0,0,11,5.5000085,-71.5000086
